4a Site1,4a Site2,4b Site1,4b Site2,4b Site3,4e Site1,4e Site2,4a Site3,4g Site1,4g Site2,4g Site3,5g Site2,5g Site3
-66.185553,58.255533,-109.437622,-53.871317,-66.552418,-125.689144,-44.663364,-33.063499,-86.609776,-42.065434,4.266867,15.453262,-6.344016
-28.293059,-48.071265,-96.836347,49.450056,-128.848007,-36.685305,-38.31887,-66.264423,-42.332875,-18.864748,-39.722517,34.290764,-14.091679
-82.8374,-39.206994,-70.555668,-40.746154,-33.148822,-87.282322,-6.717095,-51.581697,-5.67625,-75.697514,-36.492193,66.091148,-68.486884
-55.435094,-161.154354,-13.528834,-53.158858,-101.316402,-104.831375,-41.831692,-85.627247,-98.68071,-22.069021,-63.831164,9.693362,-25.065842
-70.280579,-52.881618,-58.839649,59.29112,-124.264704,-49.622853,-6.884395,-93.107708,-126.953454,3.753017,28.794003,-26.77756,-56.659491
-8.34827,-61.34413,-13.903825,-145.789044,-27.765347,-87.930012,27.144664,-31.447859,-118.384826,-53.474816,-30.650555,24.404529,24.998683
-47.229507,-35.387057,-1.290361,-96.854272,-84.370346,-123.621316,-77.260813,-65.241503,-119.22993,20.024376,-25.160964,-23.534091,-68.492142
-14.294112,-48.110461,-46.441285,13.526205,2.656246,-115.486951,-50.413465,5.396859,-133.462619,15.154034,-34.558444,11.24973,-111.594358
5.134198,-104.053669,13.979588,30.381919,-124.823008,33.855784,-10.24354,-77.616923,-114.997001,-3.506847,-15.681985,-89.595364,-7.585621
-30.061181,32.097461,-4.365574,-63.403593,-167.988559,-90.157253,-20.450752,17.27253,-130.546341,-11.928729,33.803204,-26.504144,-60.806619
-33.953535,-35.010154,-92.188036,-15.939627,-80.62904,-92.554901,14.864844,-48.022031,-221.561843,-42.198318,24.860541,27.367173,24.800791
-43.714773,-46.882479,-49.917779,4.29961,-144.974771,-147.16664,-79.294464,-82.339802,-158.528461,-40.203863,-31.460765,-16.13967,-58.151568
-2.045123,33.025976,-15.782843,-26.268251,-80.389323,-105.989569,9.550201,12.071173,-170.488738,-21.309479,-29.08152,12.880666,0.461509
-25.912141,-27.288303,-99.135288,-46.566043,-69.894594,-140.234206,-103.226729,-85.395417,-151.583121,15.501301,-3.992256,7.774431,11.102028
-58.502181,-5.737195,-78.290425,7.116942,32.91269,-121.757833,-18.253625,-73.29413,-141.955006,-59.542309,-44.632055,-74.0183,0.424225
-86.215665,-23.982694,-72.149081,66.951548,-94.738644,-128.56288,-10.256685,-79.998558,-171.84578,-75.150921,-26.663318,-70.716993,10.200998
-14.808201,-31.109913,-68.865938,-31.045383,4.161468,-70.671344,-64.474791,-60.329575,-156.047163,-79.379309,11.039171,-72.202856,7.911617
23.606747,-15.458281,-55.851432,15.096196,-23.104369,-92.459301,-16.403526,-100.537979,-78.093728,7.202743,73.008764,-48.549026,45.478593
11.652445,-58.637216,-36.750313,-75.764195,8.213713,-50.689749,17.527304,-16.570587,-83.237725,-118.992125,-81.753057,44.463321,-34.100281
-44.507536,-23.776198,-4.421978,-15.643028,-19.49045,-88.375508,-30.553999,-81.273623,-103.141406,-40.138138,-28.800934,4.479577,-127.995494
-39.728253,-11.603928,-12.177528,43.217653,-62.330961,-27.905401,-45.33591,48.659444,-127.812898,4.968332,7.790683,-55.79933,-174.786914
-43.454741,4.5888,-27.723044,-48.314089,-49.390784,-85.238155,-43.39762,-37.411865,-87.865243,-125.683169,-49.21249,-37.761522,-19.246909
-11.536052,-14.089528,-74.861014,-28.429767,-66.25797,-47.473287,-21.821895,-39.412773,-142.467661,-40.784633,-39.972511,-1.819268,-22.8484
-4.691092,-32.421784,-87.0677,28.918044,-71.571179,-72.999921,-165.010141,61.131659,-120.8145,30.345591,-50.459831,-93.604111,-3.378982
-56.153767,-122.539602,-20.81212,4.644487,-78.839408,-49.967252,-81.210766,1.565211,-64.531673,44.61413,-51.71482,-46.601654,-51.99923
-29.080325,-137.414723,17.984033,12.281015,-64.979798,-33.620369,-26.857386,-47.818881,-221.881386,-28.871917,57.714915,-34.799834,3.088119
36.972822,-136.784719,-48.340618,34.294349,-68.551175,-123.626335,-61.766443,-8.63746,-217.808587,9.198393,-55.550053,-4.137807,39.075066
57.696751,4.398795,-60.247359,63.142127,50.213661,-102.561592,-66.780663,-57.565301,-111.626623,-86.259163,-24.249896,-37.247194,-32.180394
-48.092775,-14.638272,-34.657151,55.545273,-67.657793,-115.201346,-0.384073,-12.305632,-171.91509,-42.370876,-31.320472,11.805883,9.577925
-15.954206,-23.808941,-62.884963,64.283113,-47.847322,-60.325512,-129.919922,-95.763954,-176.039274,-34.070406,-1.857986,12.440428,57.190071
-26.007263,44.135652,26.425991,57.061728,-37.123153,-52.063521,-62.841226,-79.603491,-168.961528,-28.196503,3.049401,-3.580698,42.140719
6.477617,-45.302928,1.086494,2.775507,92.408633,-132.545098,-10.994,10.653186,-195.28212,-109.181892,-3.647857,-103.710943,-19.360673
-27.13845,-39.036826,-155.536898,-31.570227,-25.861712,-99.572897,-25.713532,-55.857646,-117.028501,-25.576585,0.527234,-47.470419,-40.399365
-6.642766,-9.968212,-44.874879,9.173537,-105.074677,-27.157809,-84.237701,-34.982908,-118.803793,-135.898507,-45.190359,3.041036,-44.667427
-94.0943,-102.06495,-94.885151,-11.126167,-22.949736,-39.665635,-5.710905,-63.605309,-107.012967,-86.280195,-11.756888,-54.160746,6.478334
-20.282735,-65.907596,-59.56836,21.681841,-24.658825,-15.828014,-91.478445,-13.816112,-164.01136,-83.489153,-49.715107,65.048391,-16.877224
-107.551434,50.456724,-32.904803,37.225445,66.782097,-89.879057,36.50964,-73.852912,-189.32863,-77.457749,-72.526701,13.383044,-27.645608
-63.285288,-17.158049,0.818097,-36.523024,-55.910943,-66.129388,-1.833608,-56.396352,-57.497186,-69.108284,-67.052645,-10.536793,-7.14849
3.781697,-10.328385,-85.6815,-74.404763,-44.763983,26.229055,-65.464012,-66.623401,-58.765559,-73.045809,-31.622568,-36.773018,-61.51382
-80.645531,23.882553,-7.372672,-67.477587,-135.994824,-25.626536,-57.426681,-77.247668,-25.006092,-65.104317,-18.459404,28.692189,-82.140954
-66.134646,-46.793332,-84.857667,20.488753,-20.182833,-133.863183,-19.110201,1.695705,-186.064368,-116.618377,-30.989935,84.456386,21.791542
-56.677416,42.659588,-125.653055,-69.844643,61.331224,1.532468,-3.221242,-18.911831,-111.724374,-58.102573,-37.331322,37.547378,-48.097794
-34.676271,24.776174,-98.501221,47.566258,-66.054103,-74.356485,-35.87629,-70.18713,-114.878696,-104.477177,-76.898728,-19.407995,-9.8707
-27.013214,-47.914959,-4.45735,25.167656,30.557584,-72.775739,22.457635,-54.075184,-104.025706,-58.52154,-11.139312,-29.424485,-34.384691
-20.062377,-44.64998,-69.535855,33.832123,-48.925212,-78.256726,-57.305508,28.826746,-134.048647,-8.928801,-148.803551,7.026122,-34.064431
-8.707726,-20.000954,-71.286291,-52.146932,41.602013,-39.930925,43.247767,-61.366357,-116.029003,-56.124848,-32.554907,-16.820581,1.193327
-46.62651,-61.553255,2.139528,28.477328,-37.213495,-36.428858,-39.250253,-11.850576,-78.723254,-52.192342,9.803541,-61.169421,-55.54838
-77.727341,-62.880661,-71.808267,-4.370115,-35.436769,-88.978266,-42.541283,-72.736543,-116.592565,-103.813235,2.028871,18.062664,-60.70122
-96.04693,-60.35228,-69.503351,-49.307134,-38.343965,-30.071219,-77.152785,-1.902201,-136.594475,-14.394492,14.030734,-18.501707,-85.178883
-14.909537,-102.337171,-33.99297,3.78576,9.043521,-20.198368,-47.146574,-67.537337,-146.591128,-107.271565,70.353235,-70.855613,-64.832096
46.336603,0.069549,-66.883911,-9.312635,-44.679138,-127.076539,-26.012282,23.893547,-43.994881,-46.317483,17.391791,-12.715039,-58.294251
-42.396688,-5.371286,15.542409,-6.322506,11.228937,-59.424243,-18.719675,-24.288136,-118.354473,-91.229646,-27.661143,-9.905116,-20.142681
4.839033,-60.70361,-55.534518,40.076237,-4.122033,-126.098312,-49.488057,-81.557555,-108.272975,-65.42386,-48.018446,15.423387,4.146172
-65.400199,-47.553113,-20.760018,-68.054294,-50.955039,-86.053862,-37.136537,-28.112614,-71.331701,-99.281556,-2.91102,-23.21885,-36.275659
-12.416767,-6.345928,-12.976983,-23.929636,-24.677467,-115.837803,-63.736281,9.220381,-29.129559,-47.161631,-11.635237,-69.106133,-25.142322
-12.687076,-41.663197,-16.25678,-66.257253,-111.292023,-115.555066,-7.95153,59.803775,-187.547841,-17.802393,-12.033172,-31.295616,-126.384395
6.348796,-88.206296,-35.803395,52.039382,-33.236535,-0.407734,-21.129034,0.566669,-170.610628,32.826172,-73.761853,17.682654,47.198915
7.178843,33.162923,-25.487677,-100.449071,-96.698683,-80.650072,14.888505,-12.837646,-91.64933,-11.131903,-57.238588,-75.177689,12.954995
-58.893902,-57.346138,-36.232639,-39.596325,-30.234934,-124.772579,-43.222194,-24.083791,-144.784527,-56.894189,-5.059391,-108.16184,-18.20941
-57.056948,-15.177695,-96.627939,-54.361028,-3.142611,-86.240043,-81.94593,45.698951,-75.321328,-94.114376,-14.983627,-5.871752,-23.456416
-90.225129,-25.745558,14.795295,31.315453,-45.003939,-15.180324,-25.179128,-62.098892,-180.98753,-93.422949,-76.789266,7.423579,-45.420516
-46.333974,-7.334193,-25.143517,-68.478758,-26.276855,-73.145233,-52.627322,-10.911545,-144.675782,-26.616952,28.271788,-34.085463,24.53335
-105.322281,-34.35147,-60.66298,-13.817068,-6.095934,-38.935251,-38.666854,17.669748,-100.923725,-22.472453,-61.110149,33.074493,2.243254
-25.882744,31.323101,-97.656117,53.946602,1.385722,-67.422378,-57.954632,-29.732556,-94.818948,-23.375395,-5.025453,23.403836,-68.67904
-46.555288,-35.751054,-51.753538,-34.591187,5.722377,8.210367,-85.360523,-69.250011,-207.153728,12.843621,37.319372,-20.902223,-48.654425
-62.739173,-99.895547,-66.080632,-27.668074,-28.138904,19.689059,-11.709088,19.845604,-131.526958,31.679689,-13.708562,-15.436532,-18.609974
-10.001194,-51.085294,-29.090363,-22.331921,-103.324958,-60.347739,-58.507917,-46.569389,-146.923577,2.276714,-74.145926,34.534544,15.039792
-27.937666,-1.948806,-40.885491,9.582466,-11.330034,-87.847557,-90.501174,-12.592432,-141.262623,-21.945219,-66.687214,-5.278076,-21.615877
5.230037,-26.922155,-115.46568,0.789656,-43.329027,-130.057586,-0.374752,29.596087,-238.083913,-93.814909,-26.885349,7.348055,-41.622806
-40.220354,-14.419109,-92.01261,15.410481,-53.912425,-111.242072,-69.84775,22.954755,-68.597302,-64.278572,-19.620227,-13.222675,-7.860232
44.331871,-45.49365,-41.092226,-31.380222,-13.970984,-270.314975,-80.788214,-22.070455,-90.591038,-67.053123,-36.733822,1.826916,24.854088
-34.778802,-45.980732,-27.940773,-65.770888,36.467576,-56.700121,-65.250585,-2.895963,-128.713928,-103.161004,-51.289161,-22.629715,-44.421018
2.483927,-56.171931,-72.183258,-24.513991,-78.519626,-53.671991,-79.625001,8.238569,-170.601068,-67.581074,6.737649,52.428713,-8.748834
1.224158,-91.150059,23.454265,59.172576,-14.598359,-179.934257,25.837812,-69.309044,-155.55793,-137.480209,-47.289735,17.300971,-36.047414
-71.965529,-27.897514,-57.821748,24.739846,4.937023,-195.542152,-29.051406,45.333759,-106.521105,-18.900359,11.258573,-22.550845,-35.216172
-24.168397,-40.668957,-51.802055,-17.205132,-35.724047,-124.527365,-39.98709,-100.871384,-57.969211,4.647355,0.569298,-76.352613,8.001003
37.258427,-48.899878,26.507012,33.11823,-31.903871,-113.494647,-101.088157,-92.817801,-182.308244,13.267129,11.098443,57.31937,-58.969665
-98.653225,0.742573,56.804803,-60.650791,-36.623404,-77.849231,-94.364848,-40.459593,-51.943543,11.004038,14.115579,37.384619,42.544868
-64.516616,-76.6951,6.01085,-9.33295,-75.735993,-33.20905,-49.519127,88.309305,-94.899969,-111.786036,-51.993255,-4.294352,-49.744265
-47.845171,-31.327403,-44.292436,14.730526,-81.951188,-111.38595,-9.658946,-29.20819,-162.960477,-22.207641,-10.256446,60.511454,-11.630457
-18.402522,-26.64372,-51.716971,-26.702992,-19.983268,-92.316379,-77.864527,-9.485671,-208.828401,6.705623,14.460695,29.002172,-17.457516
-73.094326,-45.795268,-127.255789,31.998993,-66.254385,-154.937008,-88.402993,-17.844457,-168.082486,-110.261933,-53.753012,92.968132,-7.652541
-66.84352,36.420493,0.761932,-16.112424,0.647212,-136.335638,-70.768856,-56.182208,-132.079526,-43.229125,-66.570582,33.827582,-27.706314
16.250566,-11.222006,-45.400201,-51.173485,-60.34989,-153.510178,32.346021,-41.33266,-147.038297,-48.990698,8.887215,4.668626,27.075832
-168.699823,-45.253216,-23.351256,-9.894122,-48.800215,-167.599467,-31.06761,-50.886685,-35.646611,-55.977863,-112.400983,-30.12595,6.116727
-55.425295,-21.211489,-47.623618,-59.400821,-27.010824,-117.722079,-31.648619,-26.20157,-58.641757,26.245068,-31.199299,-74.774974,-4.386606
-20.351567,-50.503329,-67.132232,95.695122,-16.134173,52.236796,31.9543,2.90624,-56.855949,-60.66059,-64.109121,37.245521,-25.684374
13.851962,-10.871632,-52.717186,59.453401,-59.413249,-107.681689,-26.147317,4.795057,-19.94455,-59.873324,-148.33535,-88.144634,-5.774957
-10.455055,-95.046954,-61.593885,-85.594265,20.646493,-62.538413,-3.834277,-6.437226,-43.189451,-52.779565,-59.140072,-20.292534,49.746177
-19.738054,-73.312294,-12.740851,-68.866416,-12.759254,-73.256129,-7.321287,-36.067012,-132.15983,27.95344,17.0885,16.320115,5.666212
-33.341456,-5.136349,-13.187303,36.347598,-50.556865,-26.095454,-51.294897,-44.938453,2.207643,-33.336676,-34.012807,-1.947611,-96.053622
-53.536478,-26.293585,-27.000786,14.433449,-42.450702,-79.448619,25.230991,5.739107,-74.374171,-99.22802,-43.485572,3.096484,-72.231058
-34.57135,-61.239687,-127.011292,7.596854,8.330345,-70.054724,-38.538272,-48.397739,-89.17329,-148.53133,-4.695394,-30.623309,27.849475
-83.428208,-72.970285,-4.07495,33.449962,-45.788098,-41.745413,-2.067111,-2.597691,-135.060812,-51.027456,-150.545144,-23.831885,-33.82806
40.624981,-85.208041,54.345254,-24.022129,22.785065,-62.445203,-142.098645,-59.091555,-107.90372,-38.886973,-147.111909,19.384334,-24.345257
-39.761713,2.518104,-60.30926,9.972992,-42.459545,-70.977264,-7.804306,-78.699354,-90.493765,-52.411744,-93.381602,93.70951,-75.964955
-19.918499,-28.590853,-93.204503,26.888217,8.175473,-14.192537,-27.935037,-32.546303,-110.610156,-69.975615,-67.273242,14.717381,19.858749
-6.043593,-36.124133,-22.493963,7.188642,-74.160983,-96.579183,-83.59264,-18.301425,-53.995119,-54.298888,-0.516479,-49.571468,10.279151
2.483927,-54.217389,-38.128148,0.517913,-11.700484,-148.959379,-22.191628,-21.673237,-123.490583,-33.903584,-27.393941,-41.845793,14.96379
-4.043402,-32.265717,-52.090528,9.746659,-78.987349,-145.518735,-109.321707,-25.81439,-78.577225,-97.029698,-62.058979,26.514182,2.232021
-4.464281,-10.945005,-95.911178,7.926196,-31.138832,-85.772081,-26.362656,-14.694198,-71.200968,-82.194729,-49.246667,-23.089312,-106.682191
-66.526128,15.60192,-69.128838,-21.1037,24.517576,-110.380716,29.535142,-113.657167,-158.122878,-98.6592,42.043207,-51.535331,-88.912541
-17.60474,-66.668572,-59.160865,-12.615854,64.139952,-38.323172,-57.661618,15.37487,-119.587474,-80.91345,-45.587816,-81.364204,-52.520728
-66.338274,2.784111,-85.509898,31.531031,-91.322378,-222.861047,-45.602873,66.082305,-72.553469,-76.236698,-54.429621,-0.27724,-29.389113
-12.210988,-31.841492,-21.183526,12.810878,-103.031227,-130.959094,-51.167271,-82.738454,-49.872369,-116.007493,18.589181,-0.286561,-19.454122
-41.201688,-33.516882,-21.87806,16.638702,-58.155631,-46.659253,-98.380287,13.328552,-137.159471,-92.314467,-155.309848,2.003776,-85.789767
82.182301,-26.509641,-79.386718,-10.469634,-38.176187,-49.192653,-82.019542,-42.254722,-120.669188,-122.775734,-5.395664,-35.794074,3.897612
-90.494482,-27.326782,-47.213972,36.638939,-34.914315,4.092636,-47.291886,-69.189066,-32.623261,-99.456982,3.886857,-50.090815,-33.537914
-78.645818,1.095815,-65.537146,41.490878,16.068448,-96.659009,-80.628801,-54.245591,-190.98251,-140.938539,12.195214,-3.748476,-43.41196
-95.579446,-20.686406,-56.483348,-12.438277,-82.038662,-110.617326,-3.533615,36.084698,-106.880561,-90.575981,-28.800934,0.263139,-58.502181
31.409619,64.116769,16.353336,-17.954875,-61.839099,-53.663865,-19.625724,-4.60792,-91.455501,-48.39511,9.956262,12.330488,-59.392934
-78.510783,-30.541571,-37.777057,3.235821,-89.664674,-161.733451,1.725102,-54.645677,-106.795477,-95.52591,-15.423148,37.435287,-0.663942
-7.036877,-44.274511,-55.657603,-51.867302,-72.603181,-13.715971,-82.183735,-50.835539,-156.855461,-118.843467,6.082789,9.597523,27.670703
-71.704302,-42.80251,-10.098945,-36.141819,-79.64675,-91.055654,-105.927668,-55.002026,-174.30748,-116.522777,-100.102282,-80.127618,-34.891849
-27.091845,-66.659968,-26.239332,-28.614992,-54.413847,-109.685226,-53.21574,-87.746699,-97.218269,-81.05924,-23.060871,-53.345517,-20.797302
-8.81671,-31.451922,-21.191174,-42.459784,-19.349918,-148.649874,-47.437676,-3.234387,-124.723106,-34.057739,-13.350062,17.395376,-26.907337
-8.038287,-69.514584,16.04407,-40.413466,4.606725,-18.468008,-73.776432,-46.28952,-145.018986,3.680839,5.594034,-48.244301,-115.254404
-9.264118,-29.132666,-105.455165,-2.912215,36.444154,-42.137134,-108.453181,-41.026979,-136.697723,-67.225681,0.383595,-20.11663,-51.467455
-7.738103,-31.985848,-65.559851,-13.242273,-65.553159,-57.0732,-84.811062,-47.720652,-159.71175,-17.832985,-65.113877,-70.802794,7.824382
-108.024654,-57.637479,-94.236744,92.829751,-35.135151,-61.076211,-62.705474,-33.049159,-149.756444,-96.203714,-7.963958,-109.070518,8.853038
-21.137399,-96.160455,-50.616376,17.886282,-63.96596,-64.236986,35.464254,-72.578803,-167.57963,-36.894908,21.793215,-22.536505,-19.068137
-6.65615,-25.917399,-61.277927,-25.742929,-8.072703,-99.365684,-29.665636,-125.720214,-153.04843,-73.891152,-149.818823,-6.302908,-39.756933
-41.047294,23.521185,-126.608577,20.043257,-35.883221,-21.982503,-10.386223,-77.482605,-133.63685,-80.829561,-17.429553,4.91862,-79.917537
-26.510597,-34.071362,19.259815,-20.103007,-157.27873,-29.547331,-155.136095,16.783775,-96.057446,-91.578586,-57.353069,46.603805,-26.854996
-56.291192,1.560192,66.127476,21.328838,-14.848114,-50.546588,-7.980688,-24.545539,-174.273064,-112.031011,53.759226,-28.25697,-9.059773
-69.750955,-70.415375,-72.137848,14.221456,-91.898607,-77.430503,-65.485283,-72.94997,-106.944374,-5.367701,-18.874547,-12.047751,8.267727
7.364785,-43.998466,-105.961845,-17.256039,-51.842446,-10.964842,-46.779948,-43.489635,-173.130405,-34.363659,-55.580406,-104.80389,-92.949251
-7.13176,13.246097,-47.417361,-7.106187,-109.548757,-32.097939,-28.493341,13.901196,-128.190518,-74.464035,-63.903581,-31.720558,8.077483
-84.858623,-72.211221,-68.964406,51.595559,-101.324528,-78.771293,-98.727793,-23.23558,-123.324239,-75.715678,-48.124562,5.129896,-37.054082
21.509044,-97.01727,-156.909236,-32.211942,-52.633536,-69.931161,-93.73102,65.513007,-85.685563,-17.438157,-44.882288,-56.299318,13.894026
-17.469944,12.745392,-34.834489,32.542957,-31.079321,-52.082641,-85.141838,14.929135,-98.317908,-76.520869,-38.362846,-65.642545,-12.633062
21.256421,-91.058044,-60.420634,-37.742641,-91.405072,36.974017,-27.413539,-64.567284,-148.131005,0.360651,-60.765272,-8.965368,11.20432
-77.852099,-9.68428,-153.584507,-3.643794,-64.650695,-30.215814,62.282922,-54.449458,-111.242789,-72.03221,-46.043589,-15.725244,-40.017204
-42.469583,-45.575627,-139.904386,-72.423214,42.85031,-19.265312,-61.956687,-24.777847,-117.507457,-66.73119,44.73602,4.628952,-10.291579
9.412059,-94.285261,-46.914027,-12.216963,-49.070524,-89.945021,-45.296236,0.979183,-148.7775,-26.736452,6.44344,10.352524,-34.373458
13.797948,-92.799398,64.857669,-48.319108,-88.169968,-160.938059,-43.235817,-92.179671,-143.815143,-21.128795,4.325422,-80.71986,-30.328861
-73.011632,-34.860301,-23.404553,-29.403692,-118.188607,-168.488786,-53.495848,-49.70961,-72.662692,-8.629573,-40.205058,-29.646038,-45.667642
-55.878678,-37.982597,-57.989048,54.017824,-4.519012,-193.681059,-89.263632,73.205222,-131.328827,-119.323618,-92.438269,-84.616277,-72.151949
-70.401991,-129.597033,-80.555667,-34.896151,-79.313823,-132.351269,-51.85105,-30.748067,-180.202893,16.504384,35.554118,-84.506815,-20.74759
